"","GroupSize","logGroupSize","Age_ChildTeen","Gender_Female","Gender_Unknown","OC_Load","OC_StrWhe","OC_SkaSco","OC_Bicycle","OC_Distracted","CWNum1","CDirAppr","RTQueue","VehType2_Small","VehType2_Large","PRCP_01","TEMP","TEMP_5065","TEMP_6580","TEMP_8095","Weekday_M_F","Weekend","TOD2_0611","TOD2_1805","AMPeak","PMPeak","PEDCP_ped_FDW","PEDCP_ped_SDW","VEHCP_veh_Y","VEHCP_veh_R","CURB_RAD","CW_DIST","SB_DIST","RAMPS_2","CRType_Dire","CRType_Blen","CWType_Cont","CWType_None","RT_LNS_05","RT_LNS_2","REC_LNS_1","CHANNEL","Skewed","EXTENSION","RTOR","Street.Lt","BIKE_LN","AADP0100","logAADP","AADT1000","logAADT","RTNotSig","OnRamp","OffRamp","popden_000_qtmi","empden_000_qtmi","per_res_qtmi","per_com_qtmi","per_ind_qtmi","per_vac_qtmi","per_other_qtmi","intden_qtmi","per4wy_qtmi","stops_qtmi","worship_qtmi","schools_qtmi","park_acre_qtmi","income_000_qtmi","avgveh_qtmi","hhsize_qtmi"
"Weekday_M_F",-0.065063565813121,-0.0733260025948964,-0.104185353987935,-0.0127128914150924,-0.102495007366195,0.0312075441672036,-0.0136922998797128,-0.0100278643889003,0.0174766682160266,-0.10781158418817,-0.024641018938446,-0.111868782653841,0.0847667826150971,0.00421607878206786,0.0741600564638378,0.0829946316227029,-0.00160370907172019,0.305568826090235,-0.13291384689506,-0.0205524385538069,1,NA,0.0284273793207001,-0.0708264975070553,-0.0379372650070311,-0.0984049509285316,-0.0586580366774542,-0.0402425159178568,-0.0412655505784955,0.00128637800307052,0.0870885949802432,-0.0285125168522256,-0.0473575013816304,0.101978548030938,0.0893592812467899,0.0476242178348034,-0.20500593972344,0.0365075904534716,0.0628704182397456,0.000585719597458891,-0.0511854214476047,-0.146701067781083,-0.119013384734185,NA,NA,NA,-0.112832594399667,0.0464206845799538,0.0773778370878538,0.0128063344790531,0.0166876990641372,-0.16265917749189,0.0120660652176155,-0.0549351235665244,0.0910565049338772,-0.0522758502367862,0.0391243319197203,-0.168098596602279,0.172243738131381,-0.191864315098919,0.0463485763026331,0.0228722048879085,-0.00401652782564168,0.0905039456172069,-0.0892939873181359,-0.157913201850678,-0.10769072163702,-0.265696640437502,-0.00021875487705907,0.214234328254784
"Weekend",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOD2_0611",0.0524564963942129,0.0677588807238864,0.0853729394916983,-0.00158226745823522,-0.0406901091294709,-0.0256288833600677,-0.0145522064801079,0.0114857635168159,-0.0560893213293117,0.0873688137538179,-0.0742069190981891,0.108816355291881,-0.0408312678218263,-0.0487162777370116,0.0719710385075505,-0.0861823044815642,-0.377552395551314,0.155326442387698,-0.226855423380165,-0.214236985294959,0.0284273793207001,NA,1,-0.28704535033236,0.494409020811787,-0.346203534497769,0.00586432930935192,0.0318928110584142,0.0695283857172032,-0.0161496410029637,-0.0408258186236141,-0.06337818694498,-0.0419740105437459,-0.0310163513436322,-0.0218470388537511,-0.00408880675697529,0.191819643367099,-0.0168781511930964,-0.090848248806399,-0.0617340124393599,0.0307524868856085,-0.017348041009934,-0.0085380113600193,NA,NA,NA,0.205991764702776,-0.051358603433108,0.000655771474568895,-0.0363111283007518,-0.00124533087134848,0.0132151853223897,0.0584086920572416,-0.103899664053034,0.0123113589163518,-0.0499240266931869,0.0667024888660034,-0.0749171703177004,-0.026776753381403,-0.0702230071094742,0.0355816378306255,-0.0636166672665111,0.0322526188852043,0.0559316897017873,0.131156862319466,0.202814979237226,-0.0646862714143917,0.157811157950939,-0.0429019298428311,-0.0133441885876987
"TOD2_1805",-0.02586392293642,0.0162672875268735,-0.0473853721017051,-0.0455696458591518,0.157212830843686,-0.0295467354245016,0.0277978934859523,0.0250353466415631,0.0196078431372549,-0.049268114838918,0.0506436606893434,0.0112985475461274,-0.0277129561533849,0.0431045608773953,-0.0540139570821382,-0.0523225234210181,0.116649856117344,0.0599096212457569,0.0585895446760523,0.0711864562496527,-0.0708264975070553,NA,-0.28704535033236,1,-0.141917810586398,-0.21284003141392,0.0505903553621823,0.0730502743210536,0.0235201899686375,0.0741997255204342,0.00489599665759803,0.0910119584964576,0.0262262557343002,-0.0546198540698676,-0.0918653752478235,0.00575511569395164,-0.146413923765675,-0.0103763996383194,0.107586086695582,0.139613355409531,-0.0619899511531697,-0.0048467290493656,-0.0398067552394143,NA,NA,NA,-0.0915669756271122,-0.0272762980525931,0.00821649288920256,0.0941855073160103,0.0451561356334331,-0.0786689891096788,-0.0526298536612292,0.0740723460643583,0.05971981030971,-0.0396576883829141,0.0671206743964004,-0.0299107239433335,0.0229305364360712,0.0183950105261966,-0.066227109711702,0.00544993086950623,-0.0449174318947314,-0.0178974312795883,-0.0207066224486747,-0.151989603815804,0.118312305934468,-0.107956569376486,-0.00265498596935272,0.0663260859882066
"AMPeak",0.141203629585587,0.166987197064398,0.190206096043074,0.0626100021469791,-0.0212712587609628,0.0173839633305658,-0.0335326375507422,-0.0427006115481648,-0.0630745824828437,0.141600356736145,0.0273841949330391,0.155116162510374,0.0341184106855413,0.0300534568960485,0.0994824739615472,-0.0513256947476878,-0.328254922622643,0.0202254705438224,-0.213365485132282,-0.110307534449422,-0.0379372650070311,NA,0.494409020811787,-0.141917810586398,1,-0.171166150492622,0.0183874209226279,0.0734905785701976,0.115591413470558,0.0221451640327024,-0.107488343956474,-0.059330445362722,-0.057813903647169,-0.102369413438857,-0.122952412666127,-0.0297531602620063,0.194953061566699,-0.00834471020449211,-0.0950582321641638,-0.0520308928313355,-0.0430251173417474,-0.0637559553100085,-0.0655307330459639,NA,NA,NA,0.288626367153011,-0.0408653057418798,0.0240457447644539,-0.0865230495757154,-0.0973934447842092,-0.0432383907941709,-0.0251159204675139,-0.0680789135366399,0.0303333250607844,-0.0866538270801045,0.205104571135087,-0.194556090182387,-0.0242597608174101,-0.0824044742748161,0.0716894058727234,-0.063116920665678,0.013018392400159,0.0814996120235918,0.256081444116007,0.266845071633732,-0.0466550185883495,0.212494197006919,-0.027311697597084,0.00971361723447892
"PMPeak",-0.0447625891475231,-0.0399802712926491,-0.0583310442106726,0.0226909789590009,0.0441385567652563,0.0740283700374321,-0.0195156343214446,-0.0161201614804641,0.00741233940247484,-0.0506871574806294,0.0382669731089578,-0.0250550594444211,0.0261288840773557,-0.00302523236025328,-0.0835818082554139,0.0859800468678178,0.136244234684389,0.0058855031387719,0.0358696263225286,0.0857325029230882,-0.0984049509285316,NA,-0.346203534497769,-0.21284003141392,-0.171166150492622,1,-0.0299735221556163,-0.0505922246706793,-0.0665861163457848,0.0127181738099583,0.0126601104941763,0.0433981064296543,0.0776256010462267,0.0440604329911553,0.0377778283271307,-0.0187723408123561,-0.0697645015421747,0.0487521053694073,0.0544871497849804,-0.0478740666786374,0.0102445171877794,0.0286463897055944,0.0684575973853363,NA,NA,NA,-0.12859321808636,0.0722086308829257,-0.0348014295643119,-0.0653808748963084,-0.0819249416491167,0.0568391756472927,-0.0420213137970539,-0.00838140669971863,-0.0531867736349354,0.0769430748054061,-0.060313447930111,0.101310530307625,-0.0744043220073918,0.0922971970272206,0.0339612869770924,0.0623305540538164,0.0141696939738873,-0.0643362428462874,-0.0754063554331188,-0.0758956893720249,0.00531985019093329,-0.0493980567367395,0.0170401988907907,-0.0435441217655703
"PEDCP_ped_FDW",0.0297073241585366,0.0511474821662106,0.0252828665609804,0.055973368859175,-0.000488706146956281,-0.0170108417062146,0.0397728710791657,0.0136776456619775,-0.0965815875096208,0.0641897470261039,-0.0471811701267615,0.292872936761212,0.043888705482217,-0.0226358404512964,-0.0370900040264392,0.047606605399438,-0.113389279641146,-0.0656756678984159,-0.0785372241779321,-0.0160998626980284,-0.0586580366774542,NA,0.00586432930935192,0.0505903553621823,0.0183874209226279,-0.0299735221556163,1,-0.27188010466483,0.0552414054981285,-0.0607624433215076,-0.217014177954138,0.170067038311124,0.129651707002201,-0.0463319622594005,-0.221394368605999,0.0299136243542869,0.0662971200372227,-0.0167123636298114,-0.119167625855253,-0.069274654208547,-0.24481980518959,-0.225419946239126,-0.183687259919627,NA,NA,NA,0.0690708911204393,0.0589416383575906,0.131540151975951,-0.0907027909317085,-0.102684570395883,-0.213095264840699,-0.203882317103109,-0.109208378174416,0.066823430861409,0.013567505631857,0.212452823814862,-0.0641904146380468,-0.0810168214365519,-0.147596741514827,0.046418103791228,0.0883447912824083,-0.0182059590093161,0.161437527399635,0.180688754695197,0.0601554386207147,0.00801831524669717,0.0282102136832225,-0.0466350348003833,-0.094229374561948
"PEDCP_ped_SDW",0.0499715513651285,0.0207851028773069,0.0528853654618518,-0.00313700119186016,0.024269341326988,-0.0149655938460962,-0.0219546204187979,-0.00649599028856572,0.0434352982449508,0.0158205314011765,0.176665317076578,0.0543588709599885,-0.0914447058330478,0.0486124209123306,-0.0139822081426125,-0.00170788886834379,-0.0750922023145506,-0.060354430359786,-0.0300122054325726,0.0181235368226484,-0.0402425159178568,NA,0.0318928110584142,0.0730502743210536,0.0734905785701976,-0.0505922246706793,-0.27188010466483,1,0.094336069809655,0.331353489122831,0.0261330976964621,0.0936508543274512,-0.0773825849749402,-0.115763783227931,-0.0972330715387239,0.069828290288471,0.00647234011685762,-0.00992568751355062,0.033019998175583,0.148978361030304,-0.0212832157601724,-0.043677933242125,-0.0589899351386343,NA,NA,NA,0.156328150207508,0.0354102838251001,-0.0193882180378871,0.095705336446187,0.0129722287536718,-0.126560016062189,0.0238470674131113,0.0828416539294798,0.0384451107171272,0.0424877516656327,0.0338104946831261,-0.184086734847133,0.211437756958633,-0.0542442945316754,0.0166871976282243,-0.100023345140962,0.0259932532829923,-0.0606370322898584,0.129309065657067,0.0204654197628132,-0.0529146893094091,-0.0142960528634747,-0.0502352248761355,-0.0192123946896847
"VEHCP_veh_Y",0.0158505755171795,0.0285052525096482,0.085407801074102,0.0684454317884082,-0.0301679842440983,-0.0137234054840254,0.0592789306869245,-0.022433145914447,-0.0601071521420736,0.0361433809698686,0.0229271479616597,0.10964707533509,0.0173294306795488,-0.0218403883260238,0.00198398694556479,-0.0255187862414843,-0.00465864926423211,-0.036871876628677,-0.0128660554502658,0.0210583044964686,-0.0412655505784955,NA,0.0695283857172032,0.0235201899686375,0.115591413470558,-0.0665861163457848,0.0552414054981285,0.094336069809655,1,-0.0928745463995791,-0.0740463981347319,-0.0212054345678195,-0.00538465671529956,-0.0366844468169015,-0.0692233856058251,-0.0174886947421893,0.0486665243739998,-0.00414893314162415,0.00901742841702306,-0.0010589815293375,-0.0528649353040156,-0.0483047443828603,-0.0348975834412531,NA,NA,NA,0.114306429293076,0.0303117763164657,0.0587985768763709,0.00581906137726156,0.00734886341096675,-0.0529020326630319,-0.0362958698635238,-0.0145736048889096,0.0144856130827906,-0.0449905231841981,0.115407499597282,-0.07810055259026,-0.00530363693959626,-0.0553716661501454,-0.00333381482154938,-0.046802356671572,-0.016428637013932,0.0822300132921137,0.118075208958028,0.103181740921019,0.0519800282668974,0.0866416504446799,-0.0166847129889291,-0.0165527070060821
"VEHCP_veh_R",-0.0333800453228529,-0.0232730764244951,-0.0589094788513954,-0.049881765041235,0.0958101178173908,-0.0794015476325905,-0.0255834775719296,0.0266154725672231,-0.0145173376018241,-0.0425398608712567,0.62814878521545,-0.0276808985089051,-0.105299515310123,0.00167968087285325,0.0275704042963305,-0.00643281171871576,-0.169117203953448,-0.0427581732818593,-0.112616500215794,-0.00485631755150432,0.00128637800307052,NA,-0.0161496410029637,0.0741997255204342,0.0221451640327024,0.0127181738099583,-0.0607624433215076,0.331353489122831,-0.0928745463995791,1,-0.00434003866196434,0.156787148236111,-0.0520616736077023,-0.166516320871873,-0.199944909324416,0.123923991162412,-0.148190557062973,0.0446724458149596,-0.0544872108795705,0.249828195966749,-0.111405126497377,-0.0388304832861719,-0.075684198417081,NA,NA,NA,-0.0376814289635143,0.0233499758444841,-0.0472309729776508,0.139449692702118,0.0163827441552144,-0.174147497735016,-0.065165885324123,0.148820575106828,0.0756024050964403,0.18379276706711,-0.0379293152403275,-0.149099422909913,0.201368634937053,-0.0943084198294002,0.0902235291971814,-0.0165384964875926,0.0927268741084275,-0.11746586898074,0.085606912798933,-0.135992619799847,-0.135712252125904,-0.0945229467374933,0.0331421230382611,-0.0392402926341399
"CURB_RAD",-0.107639927993875,-0.183272278305494,-0.128700163303817,-0.149799731341153,0.13081107665004,0.0356702734150856,-0.0584940132790243,0.0245593521112138,0.117004328286679,-0.165698874947503,0.0805012923175083,-0.0228017029089302,-0.168291425302066,-0.0275883211854924,0.0936118551848115,0.0177878201755471,0.245158474603625,-0.0411390545085036,0.192095144802767,0.0899394753824994,0.0870885949802432,NA,-0.0408258186236141,0.00489599665759803,-0.107488343956474,0.0126601104941763,-0.217014177954138,0.0261330976964621,-0.0740463981347319,-0.00434003866196434,1,-0.110629213307056,-0.560678695245488,-0.0526814687240191,0.549024336457084,-0.252922861584243,0.0176107118651849,-0.0160920517827988,0.315703781358469,0.195150320297326,0.703359786154834,0.529382314159762,0.3901710678576,NA,NA,NA,0.0626747100057962,-0.528475846144984,-0.667839505350261,0.184012990055615,0.15224779307192,0.483393277388886,0.708382875107042,0.18449721428364,-0.479244744451958,-0.267218505107454,-0.381426595122441,-0.111533562814103,0.621716164118942,0.243804657157707,-0.185335236371055,-0.0721490469605453,-0.414650518805875,-0.610241005224064,-0.586488552035242,-0.27870279114039,-0.158006407644551,-0.0338574994111056,0.184753013866214,0.334293081523496
"CW_DIST",-0.0713776014426329,-0.05607341240614,-0.202982896985902,-0.0863498281028794,0.0253963186357217,-0.0147399487034776,-0.0104646473985736,-0.0247752864671758,-0.0269482748581801,-0.124778043843957,0.189884642217722,-0.0198619445730665,0.0706534305163058,0.0370568502909128,-0.0865456793606434,-0.0558033375242223,-0.104838198658696,-0.000126274930761779,0.068617080821801,-0.14351879086314,-0.0285125168522256,NA,-0.06337818694498,0.0910119584964576,-0.059330445362722,0.0433981064296543,0.170067038311124,0.0936508543274512,-0.0212054345678195,0.156787148236111,-0.110629213307056,1,0.538512878974393,0.0336202816452882,-0.215498314373735,0.443321823587807,-0.278254470054721,0.0163291037611439,0.0389110779451557,-0.124200100227013,-0.289177710751105,-0.288426840569044,-0.24123223390449,NA,NA,NA,-0.356760086470657,0.0263168827529353,0.120626569761075,-0.238209692995157,-0.358836342028678,-0.253984872188277,-0.287551588720266,-0.162507453254859,0.197451277516043,0.20472812546166,0.0929293637984817,0.137193946039076,-0.128322855925654,0.212760038032212,-0.155519982168424,0.232237606473049,-0.025687049360723,-0.0233589640954721,0.0222568680610249,-0.243099910725493,-0.22133662673083,-0.376587705655087,-0.19892888636008,-0.0921132043447111
"SB_DIST",-0.0104069795910773,0.0225122510980351,-0.0482131366062849,-0.0224984890656485,-0.032802307800721,-0.0114254101752572,0.0188472353925827,0.0162799452672477,-0.0619934817879542,-0.0364145024827015,0.0214908390255527,-0.00522072943902456,0.206326993858117,0.0192011497368388,-0.160137551285264,-0.0309587219693566,-0.0161661124135245,0.0146578131799858,0.110483149028279,-0.128544209970648,-0.0473575013816304,NA,-0.0419740105437459,0.0262262557343002,-0.057813903647169,0.0776256010462267,0.129651707002201,-0.0773825849749402,-0.00538465671529956,-0.0520616736077023,-0.560678695245488,0.538512878974393,1,0.509357427394967,-0.0423255861874961,0.367325283790447,-0.128056281966909,0.0142855013140773,-0.245911679679831,-0.0962027294460573,-0.586248395907226,-0.223409234433209,-0.180031057634307,NA,NA,NA,-0.521819722978094,0.437892912064842,0.563564552037446,-0.0808338703701627,-0.0821758203761203,-0.196731225642006,-0.644730592358824,-0.125874782144859,0.176173697586311,0.189339566747961,0.0810622215192296,0.486474404409661,-0.692211679644781,0.0228871178111846,0.178043360739789,0.109194595305957,0.340837543501355,0.421907394186855,0.07437447878521,0.221895126077563,-0.101569322700916,-0.204723360841112,-0.329524362265456,-0.1974808391645
"RAMPS_2",-0.067358072771656,-0.131268098155673,-0.115258764023699,-0.110278266943977,-0.0294335537886708,0.0217623659945949,-0.00265705454989177,0.0493746326525194,0.116736550855207,-0.107301485857833,-0.230824876460583,-0.0673051972942678,0.158924769164221,-0.021913703369935,-0.0432313883313368,-0.0755288556938999,0.392928904572379,-0.026099861423479,0.46286394474754,-0.048270504163963,0.101978548030938,NA,-0.0310163513436322,-0.0546198540698676,-0.102369413438857,0.0440604329911553,-0.0463319622594005,-0.115763783227931,-0.0366844468169015,-0.166516320871873,-0.0526814687240191,0.0336202816452882,0.509357427394967,1,0.673871583889641,-0.163458661266598,-0.231379716013235,-0.012279744403672,-0.259225188290321,-0.076566597210255,-0.216772826770329,-0.177808727095321,-0.199260241228845,NA,NA,NA,-0.245724825198511,0.289369093091155,0.381750715729947,0.0831327122715481,0.243582026142221,-0.156576020235033,-0.177269153812848,-0.100182227665569,-0.245412635076777,-0.0713992057360816,-0.123199818998955,0.345717097240697,-0.174805408366334,-0.161345457581658,-0.111124170680665,0.05126530696566,0.281385031080701,0.297421012651853,-0.403871358548579,0.439067735597752,-0.242816216583019,-0.291947489233681,-0.442778011695353,-0.237296257704998
"CRType_Dire",-0.0946095662811209,-0.173239101085342,-0.125870337107942,-0.131951858063127,0.131611768755236,0.0411488133212422,-0.0212838447800408,0.0175186125836003,0.136904430816795,-0.159231355681271,-0.159369310214567,-0.0572477827067842,-0.0647808106640867,-0.0428817846326291,0.0361230066147402,-0.0347262294721113,0.391875408383911,-0.0949059228664763,0.451938928483717,-0.0116163178653122,0.0893592812467899,NA,-0.0218470388537511,-0.0918653752478235,-0.122952412666127,0.0377778283271307,-0.221394368605999,-0.0972330715387239,-0.0692233856058251,-0.199944909324416,0.549024336457084,-0.215498314373735,-0.0423255861874961,0.673871583889641,1,-0.242566484734527,-0.0430805638559895,0.033481804973991,0.068160385068174,-0.0372670033468299,0.388994834288149,0.351982149792872,0.269795533136338,NA,NA,NA,-0.0722490245136386,-0.0433819197636928,-0.133074639308066,0.0746776195338335,0.235030459185235,0.4091001726199,0.467201571942513,0.0820174333648411,-0.449070502900295,-0.229904150215651,-0.362381253347173,0.188289612561492,0.187159240257774,0.167327408268385,-0.271490323125961,0.0710146316226733,-0.0903800587404269,-0.170332535698376,-0.557720283623497,0.225430016523158,-0.166238753122715,-0.0909478252202573,-0.200370143907566,-0.0247670897287824
"CRType_Blen",-0.0070617147057915,0.0610998862409115,-0.117634126392693,0.0882216467886327,-0.0546218857134777,-0.0328495792351359,-0.0117285405724466,-0.0397930429431005,-0.063306272633468,-0.021144258840099,0.127146469204416,0.0352351229234167,-0.0847654122732649,0.0146492887594911,-0.0484348806978941,-0.0499531908151406,-0.235487037259495,-0.127950028994123,-0.0863654982794659,-0.107357793085654,0.0476242178348034,NA,-0.00408880675697529,0.00575511569395164,-0.0297531602620063,-0.0187723408123561,0.0299136243542869,0.069828290288471,-0.0174886947421893,0.123923991162412,-0.252922861584243,0.443321823587807,0.367325283790447,-0.163458661266598,-0.242566484734527,1,-0.153029659970019,-0.00812156373510802,-0.0283222573018465,-0.0506395311483421,-0.14336897176201,-0.117598938731269,-0.131786517358549,NA,NA,NA,-0.162517212373836,0.446081490462618,0.331743221431272,-0.105938910516789,-0.148488837116306,-0.1035560746157,-0.11724207635211,-0.0662584106284588,0.740165545634675,0.496798923079721,-0.271996699594046,0.0687197496281205,-0.113755320604191,0.0233509257450704,0.366907124937126,-0.204810592167489,0.454227052757259,0.0585518405399929,0.451728926129966,-0.206413130117512,-0.17684656877018,-0.340266989621892,-0.13422025794513,-0.0280650307600642
"CWType_Cont",0.203343880697869,0.218753466263912,0.363510344851991,0.0828665211011296,0.106659740342719,-0.00868328137888605,-0.0461969664713773,-0.0800552359428456,-0.11963088893049,0.301441688988425,-0.178161387956365,0.155005987389656,-0.104720163342188,0.0263560577779922,0.0215529214412511,0.251293923996015,-0.456464071047769,-0.224057568742298,-0.306017551353022,-0.151967570782021,-0.20500593972344,NA,0.191819643367099,-0.146413923765675,0.194953061566699,-0.0697645015421747,0.0662971200372227,0.00647234011685762,0.0486665243739998,-0.148190557062973,0.0176107118651849,-0.278254470054721,-0.128056281966909,-0.231379716013235,-0.0430805638559895,-0.153029659970019,1,-0.0114962712654779,-0.000319834589760451,-0.071681489652216,0.18859646183372,0.285924081822366,0.22885248145007,NA,NA,NA,0.319674022189359,-0.209429499074876,-0.125287250101953,-0.00102937716213564,0.0823368544018792,0.354064425965851,0.287494346067001,-0.0937903939497995,-0.233892664994101,-0.225541163353561,0.067646052059078,-0.0178761616558026,-0.128283470841859,0.0866635491966059,0.0997416860879042,-0.0381359347533353,-0.212768570224186,0.124446162141772,0.177517293489282,0.367678841350745,-0.00870019247068455,0.391094275620783,-0.0165249965542326,0.101858914924415
"CWType_None",-0.00401063697273211,-0.00983688070752461,0.0524177830597762,-0.0162409107349658,-0.010524853527374,-0.0048961291886367,-0.00245175744126625,-0.00577503724390854,-0.0103763996383194,-0.00533135319666451,0.0477682808942011,-0.0190585421493571,-0.0255820924774601,-0.0200402378498887,-0.00517662822637648,-0.00375270671253889,0.00292146719893281,0.0458426922979324,-0.0162409107349658,-0.0080651967208025,0.0365075904534716,NA,-0.0168781511930964,-0.0103763996383194,-0.00834471020449211,0.0487521053694073,-0.0167123636298114,-0.00992568751355062,-0.00414893314162415,0.0446724458149596,-0.0160920517827988,0.0163291037611439,0.0142855013140773,-0.012279744403672,0.033481804973991,-0.00812156373510802,-0.0114962712654779,1,-0.016499821820821,-0.00380426766256955,-0.0107705172366691,-0.00883455730380537,0.0616266663532192,NA,NA,NA,-0.0122090185597023,-0.0217707279597377,-0.0330193230347131,0.00590971344826928,0.0151912994707329,-0.0077795946563783,-0.00880774820865306,-0.00497762762038038,-0.023328940234148,-0.00741480250560724,0.0259329569556767,0.000549706822954351,-0.0086814029722473,-0.0166065987239828,-0.0119840018609063,0.0565443345156369,-0.0217465538907606,0.0152254318758245,-0.0200575602624458,-0.0155036150965603,-0.0132828814320065,0.0309658557425673,0.0479449423006557,-0.0238253233023977
"RT_LNS_05",-0.0601015872219197,-0.048425093977893,-0.0511613146913198,-0.0193414212547973,0.147339701258873,0.0544788368807436,0.0142827452835668,-0.0728044510679917,-0.0107216375057453,-0.124973083745616,-0.135098774657174,0.0550701758126075,-0.00561038570237406,0.0462543108494533,0.0309784925190721,-0.0214765769447227,0.160311835159025,0.202802247998223,0.0180438100373404,0.0592877904632629,0.0628704182397456,NA,-0.090848248806399,0.107586086695582,-0.0950582321641638,0.0544871497849804,-0.119167625855253,0.033019998175583,0.00901742841702306,-0.0544872108795705,0.315703781358469,0.0389110779451557,-0.245911679679831,-0.259225188290321,0.068160385068174,-0.0283222573018465,-0.000319834589760451,-0.016499821820821,1,-0.102879601550827,0.555479619113692,0.13576987528358,0.141297932806987,NA,NA,NA,-0.0277459413417625,0.0251326810534981,-0.144518151905595,-0.0721997150661385,-0.0323002279679021,0.204272091442638,0.517116827759985,-0.134611018906918,-0.00991826524811007,-0.143595868211334,-0.0111101106416198,-0.0460761209297333,0.22753127591997,0.333484288713636,-0.505367338638274,-0.159703478223714,-0.508401232358116,-0.190960045407563,-0.13754604571012,-0.375707207062125,0.530233291240207,-0.0155553319914789,0.0488936207156215,0.268597258134215
"RT_LNS_2",-0.0204388319465128,-0.0378988636506335,-0.0200218213094241,-0.0394616806495209,0.0130481483702818,-0.0305283187623692,-0.0152871850008982,0.000557406836059844,0.00340520379047638,-0.0332420251900806,0.297844531809548,0.02362775738772,-0.0655454994790433,0.0241544902962552,0.00810009666213149,-0.0233988570007421,0.119517363264351,-0.0538676238237559,0.0488291191665968,0.155755660214565,0.000585719597458891,NA,-0.0617340124393599,0.139613355409531,-0.0520308928313355,-0.0478740666786374,-0.069274654208547,0.148978361030304,-0.0010589815293375,0.249828195966749,0.195150320297326,-0.124200100227013,-0.0962027294460573,-0.076566597210255,-0.0372670033468299,-0.0506395311483421,-0.071681489652216,-0.00380426766256955,-0.102879601550827,1,-0.0671562719790448,0.430612144077769,0.278626205714687,NA,NA,NA,-0.0761256078028559,-0.118852376688795,-0.134534647274395,0.864622735758555,0.603475153239124,-0.0485072873614413,-0.054918024940293,0.764273254791774,-0.189002654529978,0.00855845117856865,-0.171189955195293,-0.148050234727121,0.395557571172003,-0.0671265914331127,0.0852760176393251,-0.251181449675972,0.132781578233093,-0.238919787678284,-0.125068100189659,-0.0599395870355439,-0.0759258569506164,-0.0598038248146689,0.0871712430048903,0.0833413301777013
"REC_LNS_1",-0.0571993247510074,-0.105876201096013,-0.0414654447345749,-0.0582947618653152,0.164947569511147,0.0270082854358281,-0.0432805743855342,-0.00434884262011383,0.0871588035010732,-0.094113726227592,-0.111259697346112,0.059287502919972,-0.181508772683904,0.010200574448403,0.0744181588413534,0.0346196208958161,0.0707952229462682,-0.0356702103620912,0.039592688092825,0.032480901812743,-0.0511854214476047,NA,0.0307524868856085,-0.0619899511531697,-0.0430251173417474,0.0102445171877794,-0.24481980518959,-0.0212832157601724,-0.0528649353040156,-0.111405126497377,0.703359786154834,-0.289177710751105,-0.586248395907226,-0.216772826770329,0.388994834288149,-0.14336897176201,0.18859646183372,-0.0107705172366691,0.555479619113692,-0.0671562719790448,1,0.458111669599618,0.422823654458678,NA,NA,NA,0.182497211591064,-0.366222230974994,-0.574507085189169,-0.00551116951533805,0.0746954554051764,0.542245571116889,0.817764645384565,-0.0878694518720814,-0.209096079882133,-0.212664862866113,-0.380298288823572,-0.0729483649862497,0.426688152061718,0.214129613086383,-0.238441854455428,-0.141211838688528,-0.367956308273175,-0.527680949015717,-0.354196926265627,-0.273778701963497,0.128795992007319,0.0728646769509013,0.271116075903842,0.245450442444502
"CHANNEL",-0.0380250624585342,-0.0502318891463811,-0.00397726637586033,-0.0885543344736647,0.252852499627942,0.00976253218208182,-0.0355010540486227,0.0117948257198007,-0.0479287650437265,-0.0771971381840012,0.248652440248693,0.0341537503189864,-0.194448874633102,0.0163775019196807,-0.0366431838097958,0.0622027632489579,0.00057599562120544,-0.155875509967741,-0.00477636589171483,0.0852464824509679,-0.146701067781083,NA,-0.017348041009934,-0.0048467290493656,-0.0637559553100085,0.0286463897055944,-0.225419946239126,-0.043677933242125,-0.0483047443828603,-0.0388304832861719,0.529382314159762,-0.288426840569044,-0.223409234433209,-0.177808727095321,0.351982149792872,-0.117598938731269,0.285924081822366,-0.00883455730380537,0.13576987528358,0.430612144077769,0.458111669599618,1,0.819956576577494,NA,NA,NA,-0.15742132159311,-0.302250157361671,-0.429834557615371,0.392719602734868,0.267458824335522,0.880586812542077,0.443832893682961,0.563426943672246,-0.383858709977631,-0.11454329890802,-0.328244723611151,0.0652173235162714,0.0900800866403258,0.511442068911639,-0.0415673986179732,0.0994899780723164,-0.241979404591872,-0.47384533065605,-0.22736564160828,-0.131577755617862,0.128579853692886,0.259346490352851,0.217671221435486,0.114446841122944
