"DV","IV","test","cor","cil","ciu","t","df","p"
"Loc_Stop_None","GroupSize","Point-Biserial",-0.0681522008104363,-0.116173292559783,-0.0198132305419288,-2.76469846790076,1638,0.00576140865503585
"Loc_Stop_None","logGroupSize","Point-Biserial",-0.0918094610652952,-0.13959344259186,-0.0435988820561975,-3.73149164366599,1638,0.000196846064727075
"Loc_Stop_None","Age_ChildTeen","Phi",-0.0887059789017944,-0.136524109392039,-0.0404754390878666,-3.60433606251969,1638,0.000322315306891747
"Loc_Stop_None","Age_Child","Phi",0.00552629573806091,-0.0428895084379086,0.0539162047100443,0.223664831878825,1638,0.823046003934597
"Loc_Stop_None","Age_Teenager","Phi",-0.0857971677653452,-0.133646471421282,-0.0375487747437413,-3.48525265676631,1638,0.000504630325673647
"Loc_Stop_None","Age_Adult","Phi",0.0790687752250544,0.0307822558902831,0.126987092559382,3.21013870802735,1638,0.0013524182000507
"Loc_Stop_None","Age_Young_adult","Phi",0.0505712483264774,0.00217223429198665,0.0987338922204387,2.04935255541909,1638,0.0405866346136336
"Loc_Stop_None","Age_Middle_aged_adult","Phi",-0.00880541838197779,-0.0571853761848141,0.0396157980550245,-0.35638858220936,1638,0.721595477705225
"Loc_Stop_None","Age_Older","Phi",-0.0360481966447031,-0.0843054244252655,0.0123777324989297,-1.45989913941685,1638,0.144509552007296
"Loc_Stop_None","Age_Adult_of_unknown_age","Phi",0.0454969871981803,-0.00291376101176952,0.0936949786908464,1.84327249567509,1638,0.0654697974247047
"Loc_Stop_None","Gender_Male","Phi",-0.0397758837142691,-0.0880107657578845,0.00864509227463352,-1.61109300207143,1638,0.107352115335795
"Loc_Stop_None","Gender_Female","Phi",-0.0396233143337289,-0.0878591371530806,0.00879789086954716,-1.60490355500817,1638,0.108707798824963
"Loc_Stop_None","Gender_Unknown","Phi",0.0489319605209716,0.000528881811367507,0.0971062938115131,1.98275983346804,1638,0.0475610783301212
"Loc_Stop_None","OC_Load","Phi",0.0587849004283736,0.0104101906647258,0.106885096269987,2.38327645870969,1638,0.017272699712755
"Loc_Stop_None","OC_StrWhe","Phi",-0.014111449928575,-0.0624731087167838,0.0343163213927129,-0.571178475947928,1638,0.567957023406397
"Loc_Stop_None","OC_Stroller","Phi",-0.0381545877462354,-0.0863993527103354,0.0102687083663098,-1.54532582149091,1638,0.122460639978853
"Loc_Stop_None","OC_Wheelchair","Phi",0.0378047054289802,-0.0106190578831785,0.0860515700484223,1.53113461555423,1638,0.125929221695175
"Loc_Stop_None","OC_SkaSco","Phi",0.00773405922704713,-0.0406855032540611,0.0561173823895995,0.313023851997808,1638,0.754302390709149
"Loc_Stop_None","OC_Skateboard","Phi",-0.00620555619445735,-0.0545934890077428,0.0422114544810186,-0.251157426108076,1638,0.801723901325574
"Loc_Stop_None","OC_Scooter","Phi",0.0204869263652724,-0.0279451169529949,0.0688230089934816,0.829325299261335,1638,0.407041195818707
"Loc_Stop_None","OC_Bicycle","Phi",0.0026543507385172,-0.0457558594452783,0.0510521228320923,0.107427826088542,1638,0.914462736303785
"Loc_Stop_None","OC_Distracted","Phi",-0.0800902588562048,-0.127998376949446,-0.0318092428626827,-3.2518762676832,1638,0.00116976812858382
"Loc_Stop_None","CWNum1","Phi",-0.0878401946988599,-0.135667687973161,-0.0396042545095818,-3.56888227376192,1638,0.000368840065847445
"Loc_Stop_None","CWNum2","Phi",0.0878401946988599,0.0396042545095818,0.135667687973161,3.56888227376192,1638,0.000368840065847446
"Loc_Stop_None","LocCross_Crosswalk","Phi",-0.0328602017354462,-0.0811354809552069,0.0155688931499405,-1.33064367747131,1638,0.183491488165986
"Loc_Stop_None","LocCross_Away","Phi",0.0328602017354462,-0.0155688931499405,0.0811354809552069,1.33064367747131,1638,0.183491488165986
"Loc_Stop_None","LocCross_Midblock","Phi",0.0225515275075467,-0.0258810554115459,0.0708784885202463,0.912942395479319,1638,0.361407187950473
