"DV","IV","test","cor","cil","ciu","t","df","p"
"EncrTime","LocCross_Midblock","Point-Biserial",-0.0123811310306005,-0.0607490554753587,0.0360448020086858,-0.501130179606928,1638,0.616346844132021
"EncrTime","LocCross_Middle","Point-Biserial",0.0277144113936522,-0.0207177127434309,0.076016766463589,1.12209456929708,1638,0.261986689035584
"EncrTime","CDirLeav","Point-Biserial",-0.0425182707148959,-0.0907358614758617,0.00589819955975376,-1.72236604937986,1638,0.0851919957754187
"EncrTime","CDirAppr","Point-Biserial",0.0425182707148959,-0.00589819955975376,0.0907358614758617,1.72236604937986,1638,0.0851919957754187
"EncrTime","ReactPed_None","Point-Biserial",0.164982513190884,0.117516654332224,0.21169626607926,6.76997983606567,1638,1.78874240355339e-11
"EncrTime","ReactPed_StopSlow","Point-Biserial",-0.0800753743960888,-0.1279836418219,-0.0317942774791359,-3.25126801875356,1638,0.00117225755040756
"EncrTime","ReactPed_Stop","Point-Biserial",-0.0439782584166452,-0.092186349190316,0.00443551500969904,-1.78162116758942,1638,0.074996257966914
"EncrTime","ReactPed_Slow","Point-Biserial",-0.0989210485623917,-0.146623317113681,-0.050759765461456,-4.0232867921411,1638,6.00057891421471e-05
"EncrTime","ReactPed_Other","Point-Biserial",-0.15324338607609,-0.200162979797996,-0.105622524950483,-6.27623076318325,1638,4.43112663692967e-10
"EncrTime","ReactPed_Spedup","Point-Biserial",-0.0770533013447033,-0.124991450416844,-0.0287562224405324,-3.127816677842,1638,0.00179209455519754
"EncrTime","ReactPed_Ran","Point-Biserial",-0.0850433564412864,-0.13290060688063,-0.0367904718212005,-3.45440725807117,1638,0.000565560300013002
"EncrTime","ReactPed_Cdir","Point-Biserial",-0.104842147637286,-0.152472708369764,-0.0567256885829322,-4.26670805606678,1638,2.09727383542895e-05
"EncrTime","RTQueue","Pearson",-0.0538938771075517,-0.102032037803921,-0.00550390374909308,-2.18437908298197,1638,0.0290757650439224
"EncrTime","Loc_Stop_None","Point-Biserial",0.145271276983165,0.0975529141923577,0.192323237695852,5.94248876214473,1638,3.4225550389071e-09
"EncrTime","Loc_Stop_Before","Point-Biserial",-0.0618682598541498,-0.109943344802456,-0.0135043699031759,-2.50875132549854,1638,0.0122118035853447
"EncrTime","Loc_Stop_InBtwn","Point-Biserial",-0.118402242163151,-0.165856022593268,-0.070401393944083,-4.82594782530116,1638,1.52301980867757e-06
"EncrTime","Loc_Stop_Inside1","Point-Biserial",-0.0793322500320105,-0.127247946174795,-0.0310471404364083,-3.22090324193033,1638,0.00130294519005308
"EncrTime","Loc_Stop_Between","Point-Biserial",-0.0854844207075116,-0.133337027965613,-0.0372341574322149,-3.47245455104852,1638,0.000529126983200251
"EncrTime","Loc_Stop_Inside2","Point-Biserial",NA,NA,NA,NA,1638,NA
"EncrTime","ReactDrv_None","Point-Biserial",0.220843729139947,0.174302657095819,0.266400296478894,9.16430842854041,1638,1.44789804981961e-19
"EncrTime","ReactDrv_StopSlow","Point-Biserial",-0.225238299089449,-0.270691414806958,-0.178783152692457,-9.35631498105771,1638,2.62183251738834e-20
"EncrTime","ReactDrv_Stop","Point-Biserial",-0.164632529150649,-0.211352606926036,-0.117161852079065,-6.75521787398352,1638,1.97519625643563e-11
"EncrTime","ReactDrv_Slow","Point-Biserial",-0.107493985856928,-0.155091349874309,-0.0593987163678665,-4.37587443565712,1638,1.28583987547853e-05
"EncrTime","ReactDrv_Other","Point-Biserial",0.00676581930083191,-0.0416521529454429,0.0551520886459303,0.273833945388946,1638,0.784246761002255
"EncrTime","ReactDrv_Spedup","Point-Biserial",0.0268015285805548,-0.0216308647342392,0.0751084210456645,1.08510696320022,1638,0.278033958794028
"EncrTime","ReactDrv_Swerve","Point-Biserial",-0.0751202352940546,-0.123077040733176,-0.026813401326712,-3.04889684892408,1638,0.00233362043318296
"EncrTime","VehType2_Small","Point-Biserial",0.0169324025395017,-0.0314977444391119,0.065283227676244,0.685390056778153,1638,0.493194799406169
"EncrTime","VehType1_Sedan","Point-Biserial",0.013473456032742,-0.034953671206045,0.0618374586489626,0.54535008026458,1638,0.585587016164502
"EncrTime","VehType1_Mcycle","Point-Biserial",0.0308558385831493,-0.0175747416579784,0.079141966980996,1.2493989691087,1638,0.211697685696152
"EncrTime","VehType2_Medium","Point-Biserial",-0.0515824473073853,-0.099737752080497,-0.00318607095741686,-2.09043869707518,1638,0.0367322401310638
"EncrTime","VehType1_SUV","Point-Biserial",-0.00214346464712119,-0.05054255208321,0.0462656669295081,-0.0867509563774242,1638,0.930880074730347
"EncrTime","VehType1_Truck","Point-Biserial",-0.0449068073899815,-0.0931087497677937,0.00350514305948949,-1.81931321861487,1638,0.0690461470265031
"EncrTime","VehType1_Van","Point-Biserial",-0.0321219573204709,-0.0804012774243384,0.0163077299970116,-1.30071791534655,1638,0.193537984675668
"EncrTime","VehType2_Large","Point-Biserial",0.0862453227771471,0.0379996264344758,0.134089876229166,3.50359368100182,1638,0.000471364130795607
"EncrTime","VehType0_Largetruck","Point-Biserial",0.0500672323616453,0.00166694076796491,0.0982334977140435,2.02887619266074,1638,0.0426323655298181
"EncrTime","VehType0_Trailer","Point-Biserial",0.0304054298675754,-0.0180254305170897,0.0786939430786292,1.23114424648665,1638,0.218445658219116
"EncrTime","VehType0_Bus","Point-Biserial",0.0712645131643041,0.0229393111970127,0.119257464591313,2.89158452557699,1638,0.00388360941037199
"EncrTime","ConflSev_Low","Point-Biserial",0.836973672824642,0.821865711114905,0.850905155152754,61.8996805634559,1638,0
"EncrTime","ConflSev_Mild","Point-Biserial",-0.30417529145916,-0.34746377414563,-0.25959305285386,-12.9229889933417,1638,1.89044977052363e-36
"EncrTime","ConflSev_High","Point-Biserial",-0.686346020184905,-0.711125262609566,-0.659863762026247,-38.1945432791102,1638,8.32577881333695e-229
"EncrTime","WeathCle","Point-Biserial",-0.00239160251764092,-0.0507900542379597,0.0460180560890929,-0.096793722582129,1638,0.922902050374908
"EncrTime","WeathRai","Point-Biserial",0.00239160251764092,-0.046018056089093,0.0507900542379596,0.096793722582129,1638,0.922902050374908
"EncrTime","WeathSno","Point-Biserial",NA,NA,NA,NA,1638,NA
"EncrTime","PRCP","Pearson",0.0509428409806108,0.00254478467233723,0.0991027993071954,2.06445003798045,1638,0.0391321804950013
"EncrTime","PRCP_01","Point-Biserial",0.0497182374511729,0.00131707572054621,0.0978869961319142,2.0146986913944,1638,0.0440993744860784
"EncrTime","TEMP","Pearson",-0.0412366186872244,-0.0894623803827379,0.00718204827960168,-1.67035799377828,1638,0.0950396048769619
"EncrTime","TEMP_2050","Point-Biserial",0.0319605424392393,-0.016469267365967,0.0802407390901197,1.29417502470065,1638,0.195787402080592
"EncrTime","TEMP_5065","Point-Biserial",-0.00602590507717155,-0.0544143648764628,0.0423907908408587,-0.24388613991109,1638,0.807349545731087
"EncrTime","TEMP_6580","Point-Biserial",-0.00223120957451595,-0.0506300728922662,0.0461781090469825,-0.0903022132309565,1638,0.928058101905425
"EncrTime","TEMP_8095","Point-Biserial",-0.0404910846558259,-0.0887215268184958,0.00792878669726707,-1.64010884390083,1638,0.101174544996733
"EncrTime","Weekday_M_F","Point-Biserial",0.0301923627071964,-0.0182386233432372,0.0784819972646021,1.22250905878197,1638,0.221691054748965
"EncrTime","Weekday_TWH","Point-Biserial",-0.0301923627071964,-0.0784819972646021,0.0182386233432372,-1.22250905878197,1638,0.221691054748965
"EncrTime","Weekend","Point-Biserial",NA,NA,NA,NA,1638,NA
"EncrTime","TOD2_0611","Point-Biserial",-0.0090462731517974,-0.0574254591366025,0.0393752998335097,-0.36613767280398,1638,0.714309629787077
"EncrTime","TOD2_1217","Point-Biserial",-0.0231424291122996,-0.0714667039292426,0.0252902322253662,-0.936876229139305,1638,0.348960336871751
"EncrTime","TOD2_1805","Point-Biserial",0.0441418782684413,-0.00427158001374302,0.0923488916369313,1.7882625549497,1638,0.073918430026057
"EncrTime","AMPeak","Point-Biserial",0.0191144848851394,-0.029316971252314,0.0674564039867638,0.773746860081686,1638,0.439192155993143
"EncrTime","PMPeak","Point-Biserial",0.0488557942451226,0.000452533033611954,0.0970306643958449,1.97966612861427,1638,0.0479082191178077
"EncrTime","PEDCP_ped_Walk","Point-Biserial",-0.00167374961439483,-0.050074024156785,0.0467343680274611,-0.0677404452684719,1638,0.946000520043891
"EncrTime","PEDCP_ped_FDW","Point-Biserial",0.0153151182877724,-0.0331137609173864,0.0636722482762961,0.619909429735298,1638,0.535403641051529
"EncrTime","PEDCP_ped_SDW","Point-Biserial",-0.0355481290175672,-0.083808252922709,0.0128783619423963,-1.43962132862622,1638,0.150165638689465
"EncrTime","RTNotSig","Point-Biserial",0.0242859711990401,-0.0241467457922973,0.0726049520997984,0.983196983427979,1638,0.325655697950248
"EncrTime","VEHCP_veh_G","Point-Biserial",-0.127683177976548,-0.175005899590602,-0.0797718701711523,-5.21026673812377,1638,2.12473431008851e-07
"EncrTime","VEHCP_veh_Y","Point-Biserial",0.00918425642864871,-0.0392375182919658,0.0575629977256352,0.371722857424332,1638,0.710147283615472
"EncrTime","VEHCP_veh_R","Point-Biserial",0.124012749932249,0.0760650181666268,0.171388279585969,5.05811588710211,1638,4.71006227687596e-07
"EncrTime","RTNotSig","Point-Biserial",0.0242859711990401,-0.0241467457922973,0.0726049520997984,0.983196983427979,1638,0.325655697950248
"EncrTime","CURB_RAD","Pearson",0.0475786210452305,-0.000827616340721034,0.0957624105040766,1.92779530607511,1638,0.054053301148202
"EncrTime","CW_DIST","Pearson",0.053420887076664,0.00502956115142616,0.101562597652117,2.16515315863868,1638,0.0305199352699727
"EncrTime","CHANNEL","Point-Biserial",0.0263683086070617,-0.0220641841775762,0.0746773262985867,1.06755498767068,1638,0.285878607729265
"EncrTime","SB_DIST","Pearson",0.0176292901186866,-0.0308013250754051,0.0659773208036952,0.713607279539697,1638,0.475571715463081
"EncrTime","CHANNEL","Point-Biserial",0.0263683086070617,-0.0220641841775762,0.0746773262985867,1.06755498767068,1638,0.285878607729265
"EncrTime","RAMPS","Pearson",-0.0217479551130088,-0.0700785151707744,0.0266844668740132,-0.880396091557111,1638,0.378773923534394
"EncrTime","RAMPS_1","Point-Biserial",0.0217479551130088,-0.0266844668740132,0.0700785151707744,0.880396091557111,1638,0.378773923534394
"EncrTime","RAMPS_2","Point-Biserial",-0.0217479551130088,-0.0700785151707744,0.0266844668740132,-0.880396091557111,1638,0.378773923534394
"EncrTime","CRType_Diag","Point-Biserial",0.0175894797814414,-0.0308411099318255,0.0659376713620817,0.711995317380191,1638,0.476569068588221
"EncrTime","CRType_Dire","Point-Biserial",-0.00385000119773915,-0.0522445964415231,0.0445626347254508,-0.155819222150692,1638,0.876194718543696
"EncrTime","CRType_Blen","Point-Biserial",-0.0232926413457878,-0.0716162279507884,0.025140034532601,-0.94296056963738,1638,0.34584012669934
"EncrTime","CWType_Stan","Point-Biserial",-0.011065917875287,-0.0594384117582746,0.0373584241057111,-0.447889605752363,1638,0.654292099686926
"EncrTime","CWType_Cont","Point-Biserial",0.01352360513907,-0.034903574153862,0.0618874249409554,0.5473802804226,1638,0.584192070700902
"EncrTime","CWType_None","Point-Biserial",-0.0378570505845815,-0.0861036018270008,0.0105666435871002,-1.53325769594503,1638,0.125405483810245
"EncrTime","RT_LNS","Pearson",-0.0496838647471571,-0.097852868365436,-0.00128261795722977,-2.01330238146728,1638,0.0442461370102113
"EncrTime","RT_LNS_05","Point-Biserial",0.0680971045185092,0.0197578990266599,0.116118686083896,2.7624529853856,1638,0.00580099985000432
"EncrTime","RT_LNS_1","Point-Biserial",-0.0697836909526301,-0.117790146895107,-0.0214518202407025,-2.83120243878858,1638,0.00469399055443209
"EncrTime","RT_LNS_2","Point-Biserial",0.00932352850772347,-0.0390984479652709,0.0577018191011658,0.377360230759241,1638,0.70595480287922
"EncrTime","REC_LNS","Pearson",0.0145316628941144,-0.0338965111329138,0.062891756496385,0.588190658547708,1638,0.556485413274934
"EncrTime","REC_LNS_0","Point-Biserial",-0.0145316628941144,-0.062891756496385,0.0338965111329138,-0.588190658547708,1638,0.556485413274934
"EncrTime","REC_LNS_1","Point-Biserial",0.0145316628941144,-0.0338965111329138,0.062891756496385,0.588190658547708,1638,0.556485413274934
"EncrTime","CHANNEL","Point-Biserial",0.0263683086070617,-0.0220641841775762,0.0746773262985867,1.06755498767068,1638,0.285878607729265
"EncrTime","Skewed","Point-Biserial",-0.00291529183113066,-0.0513123823757837,0.0454954595344952,-0.117988812432239,1638,0.906090988558348
"EncrTime","EXTENSION","Point-Biserial",NA,NA,NA,NA,1638,NA
"EncrTime","RTOR","Point-Biserial",NA,NA,NA,NA,1638,NA
"EncrTime","Street.Lt","Point-Biserial",NA,NA,NA,NA,1638,NA
"EncrTime","BIKE_LN","Point-Biserial",-0.033486118498786,-0.0817579306381976,0.0149424326656448,-1.35601778830269,1638,0.175280408671087
"EncrTime","AADP0100","Pearson",-0.0401152626172455,-0.088348043961243,0.00830519539251405,-1.62486135845775,1638,0.104384487142958
"EncrTime","logAADP","Pearson",-0.0287268439499595,-0.0770240730695083,0.0197048871441433,-1.16311895853713,1638,0.244950653802217
"EncrTime","AADT1000","Pearson",-0.0264358234401867,-0.0748330341302558,0.0220856327334315,-1.06832828486468,1632,0.285530448619216
"EncrTime","logAADT","Pearson",-0.0588641963637699,-0.107051759415644,-0.0104007420246462,-2.38212757713411,1632,0.017326910711507
"EncrTime","RTNotSig","Point-Biserial",0.0242859711990401,-0.0241467457922973,0.0726049520997984,0.983196983427979,1638,0.325655697950248
"EncrTime","OnRamp","Point-Biserial",0.00336048953598227,-0.0450511699647823,0.0517564020993464,0.136007215201196,1638,0.891832289429077
"EncrTime","OffRamp","Point-Biserial",0.0189118005827386,-0.0295195533781519,0.067254566250426,0.765539327716625,1638,0.444060747638979
"EncrTime","popden_000_qtmi","Pearson",-0.0543334726428052,-0.102556400309548,-0.00585575803889197,-2.19821179870567,1632,0.0280739920151487
"EncrTime","empden_000_qtmi","Pearson",-0.0615828737942797,-0.109748270721604,-0.0131289380002269,-2.49255709123926,1632,0.0127811964061789
"EncrTime","per_res_qtmi","Pearson",0.0455163337691749,-0.0029833946295841,0.093802433574793,1.84067743872666,1632,0.0658502847779577
"EncrTime","per_com_qtmi","Pearson",-0.0371176979038132,-0.0854570225677403,0.0113959576543279,-1.50051549711593,1632,0.133674350709386
"EncrTime","per_ind_qtmi","Pearson",0.0160797605154466,-0.032438677167198,0.0645225918600902,0.649674477857121,1632,0.515993940937225
"EncrTime","per_vac_qtmi","Pearson",0.0306887969866073,-0.0178308822254671,0.0790642771875608,1.24035084707769,1632,0.215023944452589
"EncrTime","per_other_qtmi","Pearson",-0.00110777939482276,-0.0495982583513516,0.0473879096300396,-0.0447521213338679,1632,0.964310363342128
"EncrTime","intden_qtmi","Pearson",0.0178701279027675,-0.0306495757262681,0.066305812060393,0.722033076770662,1632,0.470377580475828
"EncrTime","per4wy_qtmi","Pearson",-0.0780747966692558,-0.126090549569791,-0.0296940778285709,-3.16372443364593,1632,0.00158634437384393
"EncrTime","stops_qtmi","Pearson",-0.00714291702249017,-0.055616795698136,0.0413645542955405,-0.288567064593834,1632,0.772949348345203
"EncrTime","worship_qtmi","Pearson",-0.0159885251379136,-0.0644317124111431,0.0325298397080112,-0.645987327445971,1632,0.518378382664506
"EncrTime","schools_qtmi","Pearson",0.00262535132970541,-0.0458736322733277,0.0511119875442766,0.106059360383269,1632,0.915548289329555
"EncrTime","park_acre_qtmi","Pearson",-0.0204286822972205,-0.0688536157529285,0.0280922907195516,-0.82545057203565,1632,0.40923647575834
"EncrTime","income_000_qtmi","Pearson",0.0131858087318813,-0.0353299253357068,0.0616395384575946,0.532726875054974,1632,0.594295185409943
"EncrTime","avgveh_qtmi","Pearson",0.0312439284102984,-0.0172753891737559,0.079616443599226,1.26280935414102,1632,0.206838099411611
"EncrTime","hhsize_qtmi","Pearson",0.091534141118592,0.0432328990090947,0.139408481148061,3.71338706776815,1632,0.000211380984240598
"PreEncrTime","GroupSize","Pearson",0.0789118069228057,0.000677658691158423,0.156185858700469,1.98054891987611,626,0.0480792063414797
"PreEncrTime","logGroupSize","Pearson",0.101129796386874,0.0230740313031629,0.177960068052257,2.54330561391134,626,0.0112203545599108
"PreEncrTime","Age_ChildTeen","Point-Biserial",0.0737564623066192,-0.00450788285139296,0.151122728170414,1.85042613479188,626,0.0647231208943663
"PreEncrTime","Age_Child","Point-Biserial",0.00248098412212751,-0.0757720558923285,0.0807036509407631,0.0620743939466204,626,0.950523401989531
"PreEncrTime","Age_Teenager","Point-Biserial",0.0739677752236341,-0.00429541488554076,0.15133034112995,1.85575674538507,626,0.0639580135689781
"PreEncrTime","Age_Adult","Point-Biserial",-0.065926944685591,-0.143425486041216,0.0123752189168953,-1.6530880005415,626,0.0988143342745469
"PreEncrTime","Age_Young_adult","Point-Biserial",-0.0306597487535977,-0.10863748472244,0.0476929876878998,-0.767467471003691,626,0.443092993375682
"PreEncrTime","Age_Middle_aged_adult","Point-Biserial",0.0525382814146033,-0.0258061269114994,0.130241255802685,1.31632534375307,626,0.188546625532962
"PreEncrTime","Age_Older","Point-Biserial",0.0286996878748948,-0.0496501293532582,0.106698437574691,0.718361869470342,626,0.472802212383892
"PreEncrTime","Age_Adult_of_unknown_age","Point-Biserial",-0.0915899852577211,-0.168620011983958,-0.0134480196705438,-2.30125331805126,626,0.0217049299211031
"PreEncrTime","Gender_Male","Point-Biserial",-0.0371315582158932,-0.115035698768887,0.0412265415185507,-0.929672404937572,626,0.352899075399667
"PreEncrTime","Gender_Female","Point-Biserial",0.122264282861981,0.0444511596529645,0.198602829189329,3.08217515421075,626,0.0021452330479323
"PreEncrTime","Gender_Unknown","Point-Biserial",-0.0386583551772596,-0.116544191715101,0.0397000522681296,-0.967955297265031,626,0.333440508033021
"PreEncrTime","OC_Load","Point-Biserial",-0.0487562569825548,-0.126511995332544,0.0295949682745091,-1.22133368418567,626,0.222419466199686
"PreEncrTime","OC_StrWhe","Point-Biserial",0.032571422757292,-0.0457835811372176,0.110528092332691,0.815369363490299,626,0.415171025269743
"PreEncrTime","OC_Stroller","Point-Biserial",0.032571422757292,-0.0457835811372176,0.110528092332691,0.815369363490299,626,0.415171025269743
"PreEncrTime","OC_Wheelchair","Point-Biserial",NA,NA,NA,NA,626,NA
"PreEncrTime","OC_SkaSco","Point-Biserial",-0.00289248590667132,-0.0811124619387874,0.0753629010121946,-0.0723702770062025,626,0.942330354129283
"PreEncrTime","OC_Skateboard","Point-Biserial",0.00577454698270309,-0.0724965383430789,0.083974939914703,0.144481528264518,626,0.885166743485358
"PreEncrTime","OC_Scooter","Point-Biserial",-0.0180135288114355,-0.0961163993608393,0.060309800760414,-0.450771487596333,626,0.652310341904623
"PreEncrTime","OC_Bicycle","Point-Biserial",-0.121016169209468,-0.197385633701233,-0.0431867336137608,-3.0502412240736,626,0.00238323108240823
"PreEncrTime","OC_Distracted","Point-Biserial",0.0486039747258555,-0.0297474778749181,0.126361791557925,1.21750999959869,626,0.223868974859454
"PreEncrTime","CWNum1","Point-Biserial",0.15668282425634,0.0794180464982043,0.232076226022879,3.96922704339683,626,8.04631635072097e-05
"PreEncrTime","CWNum2","Point-Biserial",-0.15668282425634,-0.232076226022879,-0.0794180464982043,-3.96922704339683,626,8.04631635072097e-05
"PreEncrTime","LocCross_Crosswalk","Point-Biserial",0.0165281687893076,-0.061790066239621,0.0946441130933259,0.413591147337478,626,0.679315205654816
"PreEncrTime","LocCross_Away","Point-Biserial",-0.0165281687893076,-0.0946441130933259,0.061790066239621,-0.413591147337478,626,0.679315205654816
"PreEncrTime","LocCross_Midblock","Point-Biserial",-0.0323351209915421,-0.110294425136403,0.0460196336391738,-0.809447742513507,626,0.418565205093367
"PreEncrTime","LocCross_Middle","Point-Biserial",0.0189591924127056,-0.0593672011173886,0.0970535614584462,0.474444119978734,626,0.63534869118068
"PreEncrTime","CDirLeav","Point-Biserial",-0.222350143169563,-0.29544875869644,-0.146663208938877,-5.70603876746629,626,1.78520134666346e-08
"PreEncrTime","CDirAppr","Point-Biserial",0.222350143169563,0.146663208938877,0.29544875869644,5.70603876746629,626,1.78520134666346e-08
"PreEncrTime","ReactPed_None","Point-Biserial",0.289675310829923,0.216340047564079,0.359760142210085,7.57233816320936,626,1.32036414387061e-13
"PreEncrTime","ReactPed_StopSlow","Point-Biserial",-0.273994520626187,-0.34484054917325,-0.200044517756826,-7.12812513444048,626,2.81340957211157e-12
"PreEncrTime","ReactPed_Stop","Point-Biserial",-0.205306271524556,-0.279062079551791,-0.129142329501382,-5.24856743664816,626,2.10184414936857e-07
"PreEncrTime","ReactPed_Slow","Point-Biserial",-0.202393219180748,-0.27625704634658,-0.126152500355812,-5.17089175833311,626,3.13937075376834e-07
"PreEncrTime","ReactPed_Other","Point-Biserial",-0.0764120789370516,-0.153731350610747,0.00183723676168307,-1.91743556616716,626,0.0556373993902428
"PreEncrTime","ReactPed_Spedup","Point-Biserial",0.0657711679385592,-0.0125316498045155,0.143272245870154,1.64916497933586,626,0.0996155299494697
"PreEncrTime","ReactPed_Ran","Point-Biserial",0.0118481249053314,-0.0664518064738485,0.0900030261701143,0.296460799448958,626,0.766976528182165
"PreEncrTime","ReactPed_Cdir","Point-Biserial",-0.139693925783216,-0.215576135755082,-0.0621346898418451,-3.52975106189609,626,0.000446466694850681
"PreEncrTime","RTQueue","Pearson",0.0854764768197356,0.00728687602487079,0.162627233231961,2.14647646527301,626,0.0322186242448847
"PreEncrTime","Loc_Stop_None","Point-Biserial",-0.0377821169135102,-0.115678502174164,0.040576158657192,-0.945983694645084,626,0.344521895034301
"PreEncrTime","Loc_Stop_Before","Point-Biserial",0.0450841904184357,-0.0332715005879085,0.122889054446932,1.12915421812671,626,0.259265289876433
"PreEncrTime","Loc_Stop_InBtwn","Point-Biserial",0.0079771606686794,-0.0703050501490239,0.0861617174872342,0.199594846883365,626,0.841862274046923
"PreEncrTime","Loc_Stop_Inside1","Point-Biserial",-0.0118152621284232,-0.0899704249393699,0.0664845286431826,-0.295638400349134,626,0.767604280346751
"PreEncrTime","Loc_Stop_Between","Point-Biserial",0.0342992743710955,-0.0440572861979258,0.112236417969003,0.858672807843504,626,0.390849720279882
"PreEncrTime","Loc_Stop_Inside2","Point-Biserial",NA,NA,NA,NA,626,NA
"PreEncrTime","ReactDrv_None","Point-Biserial",0.0584132108257727,-0.019916141017324,0.136029865685662,1.46399785802348,626,0.143696495474089
"PreEncrTime","ReactDrv_StopSlow","Point-Biserial",-0.0225323311766922,-0.100593328050291,0.0558043779629715,-0.56390191227771,626,0.573022844222625
"PreEncrTime","ReactDrv_Stop","Point-Biserial",-0.00155742189072683,-0.0797860320031832,0.0766902548715284,-0.0389667305147252,626,0.968929337102788
"PreEncrTime","ReactDrv_Slow","Point-Biserial",-0.0241204433868757,-0.10216597360622,0.0542202099645703,-0.603668932300878,626,0.546282449023977
"PreEncrTime","ReactDrv_Other","Point-Biserial",-0.0582475906606402,-0.135866751517473,0.0200822601493469,-1.45983280389997,626,0.144837668869347
"PreEncrTime","ReactDrv_Spedup","Point-Biserial",-0.0357084234374799,-0.113629301636398,0.0426490601680066,-0.893994613239323,626,0.371668344639458
"PreEncrTime","ReactDrv_Swerve","Point-Biserial",-0.103486338311574,-0.180265135930258,-0.0254540978745057,-2.60320428617365,626,0.00945456668379584
"PreEncrTime","VehType2_Small","Point-Biserial",-0.0249368780166644,-0.102974305162041,0.0534056495076045,-0.624114570981519,626,0.532779713732549
"PreEncrTime","VehType1_Sedan","Point-Biserial",-0.0299175578257332,-0.107903320590021,0.0484341440143177,-0.748872275586707,626,0.454215476992875
"PreEncrTime","VehType1_Mcycle","Point-Biserial",0.0349784138472084,-0.043378630449127,0.112907756571609,0.875695500907197,626,0.381531470080454
"PreEncrTime","VehType2_Medium","Point-Biserial",-0.0405922935794115,-0.118454429362481,0.0377659784325074,-1.0164566313531,626,0.309804673250083
