"DV","IV","test","cor","cil","ciu","t","df","p"
"ReactDrv_None","ReactPed_Spedup","Phi",-0.105684034677796,-0.153304128812745,-0.0575742280094246,-4.30135534705531,1638,1.79779483440326e-05
"ReactDrv_None","ReactPed_Ran","Phi",-0.103802195023392,-0.151445591682214,-0.0556776144763281,-4.22392230707898,1638,2.53292927704943e-05
"ReactDrv_None","ReactPed_Cdir","Phi",-0.0339404445537369,-0.0822097165029988,0.0144876881312808,-1.37443676268703,1638,0.169494137758827
"ReactDrv_None","RTQueue","Point-Biserial",-0.060620789844411,-0.108706143826112,-0.0122524108251813,-2.45797804431366,1638,0.0140750854356385
"ReactDrv_None","Loc_Stop_None","Phi",0.209898020947777,0.163151302458458,0.255704402407125,8.6885906091573,1638,8.72730696887696e-18
"ReactDrv_None","Loc_Stop_Before","Phi",-0.129101016029651,-0.176402996549341,-0.0812041332090447,-5.26909850671782,1638,1.55289992166742e-07
"ReactDrv_None","Loc_Stop_InBtwn","Phi",-0.132021262831372,-0.17927992361248,-0.0841547138187755,-5.39037520528177,1638,8.05556360924484e-08
"ReactDrv_None","Loc_Stop_Inside1","Phi",-0.110630957274614,-0.158188188132414,-0.0625616446011722,-4.50513414929563,1638,7.10272585760594e-06
"ReactDrv_None","Loc_Stop_Between","Phi",-0.0614711990572652,-0.109549568727351,-0.0131058638157416,-2.49258928373302,1638,0.012779680974885
"ReactDrv_None","Loc_Stop_Inside2","Phi",NA,NA,NA,NA,1638,NA
"ReactDrv_None","ReactDrv_Stop","Phi",-0.508261028375695,-0.543299096238637,-0.471455460863258,-23.885711940864,1638,1.95341812067468e-108
"ReactDrv_None","ReactDrv_Slow","Phi",-0.576535475664241,-0.607973211577697,-0.543292713096389,-28.5576583665628,1638,6.5445565772745e-146
"ReactDrv_None","ReactDrv_Spedup","Phi",-0.222955791626378,-0.268462864780369,-0.176455775571611,-9.25651403723978,1638,6.39789489492175e-20
"ReactDrv_None","ReactDrv_Swerve","Phi",-0.0563211379796173,-0.104440744353483,-0.00793844829824232,-2.28306497295449,1638,0.02255414199277
"ReactDrv_None","VehType2_Small","Phi",0.013825246563824,-0.0346022406946218,0.0621879616430912,0.559591801447202,1638,0.575834406507424
"ReactDrv_None","VehType1_Sedan","Phi",0.0127097160016722,-0.0357165884091293,0.0610764728077218,0.514431880784118,1638,0.607019473606438
"ReactDrv_None","VehType1_Mcycle","Phi",0.010050119232291,-0.0383728793716749,0.0584260281393157,0.406771106581624,1638,0.684229252839461
"ReactDrv_None","VehType2_Medium","Phi",-0.00101907834449621,-0.0494209718925222,0.0473875905575063,-0.0412443769224886,1638,0.96710610259278
"ReactDrv_None","VehType1_SUV","Phi",0.0142811138878461,-0.0341468220858114,0.0626421427696994,0.578047228148426,1638,0.563311690404684
"ReactDrv_None","VehType1_Truck","Phi",-0.0212940885550736,-0.0696266539204492,0.0271382148879624,-0.862014338311779,1638,0.38880580478974
"ReactDrv_None","VehType1_Van","Phi",0.00224626772431411,-0.0461630829216925,0.0506450925057645,0.0909116544540465,1638,0.927573905213438
"ReactDrv_None","VehType2_Large","Phi",-0.0311745579877661,-0.0794589870527566,0.0172558121264815,-1.26231688375933,1638,0.207014475724869
"ReactDrv_None","VehType0_Largetruck","Phi",0.0120107902434168,-0.0364147117091921,0.0603800182304673,0.486138323501795,1638,0.626934125031001
"ReactDrv_None","VehType0_Trailer","Phi",-0.0271641171054071,-0.0754692169570554,0.0212681789682176,-1.09979776437601,1638,0.271581854458759
"ReactDrv_None","VehType0_Bus","Phi",-0.0440214444706816,-0.0922292511220765,0.00439224602884675,-1.78337409074393,1638,0.0747105365377117
"ReactDrv_None","EncrTime","Point-Biserial",0.220843729139947,0.174302657095819,0.266400296478894,9.16430842854041,1638,1.44789804981961e-19
"ReactDrv_None","PreEncrTime","Point-Biserial",0.0584132108257727,-0.019916141017324,0.136029865685662,1.46399785802348,626,0.143696495474089
"ReactDrv_None","PostEncrTime","Point-Biserial",0.244707387682441,0.185588833320952,0.302060807962847,7.98097276599847,1000,3.96167835846e-15
"ReactDrv_None","ConflSev_Low","Phi",0.206816148870531,0.160013682047218,0.252690843407501,8.55527368512115,1638,2.65865120240728e-17
"ReactDrv_None","ConflSev_Mild","Phi",-0.109856170602131,-0.157423400764338,-0.0617803571701707,-4.47319634747559,1638,8.23639843553566e-06
"ReactDrv_None","ConflSev_High","Phi",-0.129936172927585,-0.177225847022572,-0.0820478795213504,-5.30376785980485,1638,1.28901070313945e-07
"ReactDrv_None","WeathCle","Phi",0.0610112407932169,0.0126442505228895,0.109093396643052,2.47386853546376,1638,0.0134665997915692
"ReactDrv_None","WeathRai","Phi",-0.0610112407932169,-0.109093396643052,-0.0126442505228895,-2.47386853546376,1638,0.0134665997915692
"ReactDrv_None","WeathSno","Phi",NA,NA,NA,NA,1638,NA
"ReactDrv_None","PRCP","Point-Biserial",0.00281813079268625,-0.0455924198334352,0.0512154758792382,0.114056441740092,1638,0.909207029145714
"ReactDrv_None","PRCP_01","Phi",0.0259680871256928,-0.0224644813823041,0.0742790521180853,1.05134048636215,1638,0.293257313843428
"ReactDrv_None","TEMP","Point-Biserial",0.0469457018928228,-0.00146195158600144,0.0951338534491288,1.90209359901705,1638,0.0573341813246595
"ReactDrv_None","TEMP_2050","Phi",-0.00415918681337353,-0.0525529380923899,0.0442540539064659,-0.168332949315283,1638,0.866342135700035
"ReactDrv_None","TEMP_5065","Phi",-0.125233594147672,-0.172591700800089,-0.0772978305009531,-5.10870000446164,1638,3.62339343302764e-07
"ReactDrv_None","TEMP_6580","Phi",0.103551470972311,0.0554249482655946,0.151197946874435,4.21360911452323,1638,2.65015275747744e-05
"ReactDrv_None","TEMP_8095","Phi",0.0229627846935652,-0.0254698563831023,0.0712878797168874,0.929599822485671,1638,0.352715291602071
"ReactDrv_None","Weekday_M_F","Phi",-0.0636244654666649,-0.111684841070135,-0.0152671523351511,-2.58025071576546,1638,0.00995923854487335
"ReactDrv_None","Weekday_TWH","Phi",0.0636244654666649,0.0152671523351511,0.111684841070135,2.58025071576546,1638,0.00995923854487335
"ReactDrv_None","Weekend","Phi",NA,NA,NA,NA,1638,NA
"ReactDrv_None","TOD2_0611","Phi",-0.036067737457402,-0.0843248515802363,0.0123581692396153,-1.46069154424191,1638,0.144291890715553
"ReactDrv_None","TOD2_1217","Phi",0.0538353711172846,0.00544522927431377,0.101973972074065,2.1820008734126,1638,0.0292511544457601
"ReactDrv_None","TOD2_1805","Phi",-0.0281810829476416,-0.0764810875065208,0.0202508723696503,-1.14100395038813,1638,0.254035067253019
"ReactDrv_None","AMPeak","Phi",-0.0624956371176057,-0.110565501270586,-0.0141340621207679,-2.53429065489688,1638,0.0113599978107379
"ReactDrv_None","PMPeak","Phi",0.0134203598292806,-0.0350067120310655,0.0617845557390197,0.5432005764429,1638,0.587065619691314
"ReactDrv_None","PEDCP_ped_Walk","Phi",0.0273260391167434,-0.0211062094141444,0.0756303343515348,1.10635841001838,1638,0.268733876162961
"ReactDrv_None","PEDCP_ped_FDW","Phi",-0.0320886518315065,-0.0803681530025162,0.0163410609664494,-1.29936788172932,1638,0.194000558011315
"ReactDrv_None","PEDCP_ped_SDW","Phi",-0.0426066805851407,-0.0908237018916907,0.00580963227383112,-1.72595393757443,1638,0.0845442794498814
"ReactDrv_None","RTNotSig","Phi",0.0538334613692016,0.00544331403218769,0.101972076691401,2.18192324445675,1638,0.0292568947887176
"ReactDrv_None","VEHCP_veh_G","Phi",0.0249731455006563,-0.0234595439695305,0.0732888846566347,1.01103377505285,1638,0.312149585844779
"ReactDrv_None","VEHCP_veh_Y","Phi",-0.0516052333210027,-0.0997603715875363,-0.0032089175539827,-2.09136459199671,1638,0.0366491055048752
"ReactDrv_None","VEHCP_veh_R","Phi",-0.0446802399899957,-0.0928836902170443,0.00373216299903485,-1.81011586727137,1638,0.0704610118301923
"ReactDrv_None","RTNotSig","Phi",0.0538334613692016,0.00544331403218769,0.101972076691401,2.18192324445675,1638,0.0292568947887176
"ReactDrv_None","CURB_RAD","Point-Biserial",0.101056047508445,0.0529105306603171,0.148732844677046,4.11100718687923,1638,4.13441649336987e-05
"ReactDrv_None","CW_DIST","Point-Biserial",0.146403553108179,0.0986986562837101,0.193437079832029,5.98981631647471,1638,2.57708422082401e-09
"ReactDrv_None","CHANNEL","Phi",0.0011492545364947,-0.047257705733704,0.04955082945462,0.0465129047524181,1638,0.962907118611326
"ReactDrv_None","SB_DIST","Point-Biserial",0.0292484171843772,-0.0191830726283195,0.0775429670988223,1.18425481668282,1638,0.236484021740291
"ReactDrv_None","CHANNEL","Phi",0.0011492545364947,-0.047257705733704,0.04955082945462,0.0465129047524181,1638,0.962907118611326
"ReactDrv_None","RAMPS","Point-Biserial",0.130126977910846,0.0822406565277367,0.177413831128299,5.31169023781237,1638,1.23510948649445e-07
"ReactDrv_None","RAMPS_1","Phi",-0.130126977910846,-0.177413831128299,-0.0822406565277367,-5.31169023781237,1638,1.23510948649445e-07
"ReactDrv_None","RAMPS_2","Phi",0.130126977910846,0.0822406565277367,0.177413831128299,5.31169023781237,1638,1.23510948649445e-07
"ReactDrv_None","CRType_Diag","Phi",-0.169781747060766,-0.216407603540507,-0.122383181715309,-6.97267443735462,1638,4.4942843204815e-12
