"DV","IV","test","cor","cil","ciu","t","df","p"
"ReactPed_None","RTNotSig","Phi",-0.154220631888942,-0.20112358643815,-0.106612154550345,-6.31722676861483,1638,3.42311225761904e-10
"ReactPed_None","VEHCP_veh_G","Phi",0.173704601322829,0.1263627347813,0.220256999712744,7.13873401551469,1638,1.41018743809857e-12
"ReactPed_None","VEHCP_veh_Y","Phi",-0.000807630618299452,-0.0492100382352629,0.0475985615198361,-0.0326866088187296,1638,0.97392848510638
"ReactPed_None","VEHCP_veh_R","Phi",-0.0912241900982704,-0.139014681860648,-0.0430097746584295,-3.70750370306818,1638,0.000216283047638631
"ReactPed_None","RTNotSig","Phi",-0.154220631888942,-0.20112358643815,-0.106612154550345,-6.31722676861483,1638,3.42311225761904e-10
"ReactPed_None","CURB_RAD","Point-Biserial",-0.0358733697043563,-0.0841316127207988,0.0125527586141666,-1.45280975897738,1638,0.146468115253722
"ReactPed_None","CW_DIST","Point-Biserial",0.129230609483098,0.081335055004526,0.176530684716666,5.27447749039592,1638,1.50877768384985e-07
"ReactPed_None","CHANNEL","Phi",-0.230305589993728,-0.275637176534522,-0.183951915592441,-9.57846161491854,1638,3.49273501520627e-21
"ReactPed_None","SB_DIST","Point-Biserial",0.0661340562960738,0.0177866631373277,0.114172900263758,2.68246418552292,1638,0.00738167227295738
"ReactPed_None","CHANNEL","Phi",-0.230305589993728,-0.275637176534522,-0.183951915592441,-9.57846161491854,1638,3.49273501520627e-21
"ReactPed_None","RAMPS","Point-Biserial",0.130293713419511,0.0824091182286803,0.177578098779515,5.31861372312206,1638,1.18979701729586e-07
"ReactPed_None","RAMPS_1","Phi",-0.130293713419511,-0.177578098779515,-0.0824091182286803,-5.31861372312206,1638,1.18979701729586e-07
"ReactPed_None","RAMPS_2","Phi",0.130293713419511,0.0824091182286803,0.177578098779515,5.31861372312206,1638,1.18979701729586e-07
"ReactPed_None","CRType_Diag","Phi",-0.0115979306208813,-0.0599685962221617,0.0368270751097863,-0.469425487589758,1638,0.638828012192001
"ReactPed_None","CRType_Dire","Phi",0.00802728030609974,-0.0403927458789022,0.0564096934061416,0.324892263615522,1638,0.745304100900823
"ReactPed_None","CRType_Blen","Phi",0.00652138662706939,-0.0418961698347778,0.0549083854378009,0.263940559158029,1638,0.791858923257626
"ReactPed_None","CWType_Stan","Phi",0.133724774751048,0.0858763085523805,0.180957791979563,5.46118713021618,1638,5.45689617600669e-08
"ReactPed_None","CWType_Cont","Phi",-0.134524641407465,-0.181745523120556,-0.0866847644039254,-5.49445311170815,1638,4.5372423382246e-08
"ReactPed_None","CWType_None","Phi",0.00962016241379857,-0.0388022375163915,0.0579974868235088,0.38936727722645,1638,0.697055088958435
"ReactPed_None","RT_LNS","Point-Biserial",-0.0426351445236292,-0.0908519823322181,0.00578111749304071,-1.7271090822708,1638,0.084336593525569
"ReactPed_None","RT_LNS_05","Phi",-0.071657318014385,-0.119646652038601,-0.0233339209161859,-2.90760476546798,1638,0.00369110666259967
"ReactPed_None","RT_LNS_1","Phi",0.131552592334145,0.0836811184942859,0.178818259945381,5.37090197110688,1638,8.95903816351646e-08
"ReactPed_None","RT_LNS_2","Phi",-0.191701927351834,-0.237898747806843,-0.144639737551547,-7.90521772013024,1638,4.87303014365719e-15
"ReactPed_None","REC_LNS","Point-Biserial",-0.0467170809037776,-0.094906798675737,0.00169107451448568,-1.89281027843418,1638,0.0585592542879066
"ReactPed_None","REC_LNS_0","Phi",0.0467170809037776,-0.00169107451448568,0.094906798675737,1.89281027843418,1638,0.0585592542879066
"ReactPed_None","REC_LNS_1","Phi",-0.0467170809037776,-0.094906798675737,0.00169107451448568,-1.89281027843418,1638,0.0585592542879066
"ReactPed_None","CHANNEL","Phi",-0.230305589993728,-0.275637176534522,-0.183951915592441,-9.57846161491854,1638,3.49273501520627e-21
"ReactPed_None","Skewed","Phi",-0.204165245737932,-0.250097988194926,-0.157315582810307,-8.4408128215238,1638,6.83453450424341e-17
"ReactPed_None","EXTENSION","Phi",NA,NA,NA,NA,1638,NA
"ReactPed_None","RTOR","Phi",NA,NA,NA,NA,1638,NA
"ReactPed_None","Street.Lt","Phi",NA,NA,NA,NA,1638,NA
"ReactPed_None","BIKE_LN","Phi",0.00185995210868315,-0.0465485700230243,0.0502597586119068,0.0752765075419833,1638,0.940003904828477
"ReactPed_None","AADP0100","Point-Biserial",0.0595494963286026,0.0111773832405097,0.107643550171027,2.41438455873169,1638,0.0158708259897094
"ReactPed_None","logAADP","Point-Biserial",0.10613926281601,0.0580330822058816,0.153753669332989,4.32009384413501,1638,1.65329090373942e-05
"ReactPed_None","AADT1000","Point-Biserial",-0.126873603613546,-0.174294400699952,-0.0788656813457556,-5.16719903740919,1632,2.66861943728427e-07
"ReactPed_None","logAADT","Point-Biserial",-0.0684492677726434,-0.116555526026263,-0.0200225857848582,-2.7717156578816,1632,0.00563948464048615
"ReactPed_None","RTNotSig","Phi",-0.154220631888942,-0.20112358643815,-0.106612154550345,-6.31722676861483,1638,3.42311225761904e-10
"ReactPed_None","OnRamp","Phi",-0.0948080326977097,-0.142558147708033,-0.0466176352172164,-3.85445296395642,1638,0.000120469326779108
"ReactPed_None","OffRamp","Phi",-0.191533005776115,-0.237733305241289,-0.144468041525309,-7.89798650300207,1638,5.15316230813685e-15
"ReactPed_None","popden_000_qtmi","Point-Biserial",0.0506056159565353,0.00211766941069932,0.0988561637810523,2.04698944998397,1632,0.0408189772561998
"ReactPed_None","empden_000_qtmi","Point-Biserial",0.0366980226337756,-0.011816148774136,0.0850398289043224,1.48352674585022,1632,0.138127604491165
"ReactPed_None","per_res_qtmi","Point-Biserial",0.0169599494067803,-0.0315591495001713,0.0653993056798829,0.685246930414243,1632,0.49328542929329
"ReactPed_None","per_com_qtmi","Point-Biserial",0.0269639382003206,-0.0215573928765919,0.075358545279943,1.08968591030541,1632,0.276012396071987
"ReactPed_None","per_ind_qtmi","Point-Biserial",-0.00421454456333454,-0.0526969179113049,0.0442876501525402,-0.17026076664681,1632,0.864826167978816
"ReactPed_None","per_vac_qtmi","Point-Biserial",-0.102200314753434,-0.149950302239372,-0.0539746706442424,-4.15042261465736,1632,3.48976242055677e-05
"ReactPed_None","per_other_qtmi","Point-Biserial",-0.0218517784803062,-0.0702704589458733,0.026669625653595,-0.882979415300768,1632,0.377377436077405
"ReactPed_None","intden_qtmi","Point-Biserial",0.0158658067422947,-0.0326524588596007,0.0643094714987536,0.641027860249589,1632,0.52159458599804
"ReactPed_None","per4wy_qtmi","Point-Biserial",0.0331284628171757,-0.015389403670892,0.0814906911135876,1.33905930248885,1632,0.180737839522356
"ReactPed_None","stops_qtmi","Point-Biserial",0.104885150171401,0.056680294728262,0.152602126972341,4.26065267406581,1632,2.15470717425989e-05
"ReactPed_None","worship_qtmi","Point-Biserial",-0.051812829008941,-0.100054578542532,-0.00332804759097333,-2.09595094321646,1632,0.0362402293913387
"ReactPed_None","schools_qtmi","Point-Biserial",0.000933808184466101,-0.0475614889167634,0.0494247134309653,0.0377240179296257,1632,0.969912339825252
"ReactPed_None","park_acre_qtmi","Point-Biserial",-0.0555997415098426,-0.103812983656284,-0.00712581080503427,-2.24959927547852,1632,0.0246071957517055
"ReactPed_None","income_000_qtmi","Point-Biserial",-0.136269096949314,-0.183549324922102,-0.0883598457750558,-5.55683662306639,1632,3.20281753322373e-08
"ReactPed_None","avgveh_qtmi","Point-Biserial",-0.0123956347954378,-0.0608521996980168,0.0361192199470278,-0.500797575015548,1632,0.616581124212365
"ReactPed_None","hhsize_qtmi","Point-Biserial",-0.112055346280585,-0.159680797604481,-0.0639094816734434,-4.55550481181461,1632,5.61404578762518e-06
"ReactPed_StopSlow","GroupSize","Point-Biserial",-0.024109696254196,-0.072429501407957,0.0243230204206479,-0.976056475731274,1638,0.329180601972729
"ReactPed_StopSlow","logGroupSize","Point-Biserial",-0.018162211496089,-0.066508073649137,0.0302687300197011,-0.735186153016931,1638,0.462331376748173
"ReactPed_StopSlow","Age_ChildTeen","Phi",0.00221282540960022,-0.0461964540841791,0.0506117357457939,0.0895581598878495,1638,0.928649283094769
"ReactPed_StopSlow","Age_Child","Phi",0.0466165589047629,-0.0017918156017969,0.0948069637366328,1.88872860441088,1638,0.0591047382947273
"ReactPed_StopSlow","Age_Teenager","Phi",-0.00993863060907492,-0.0583149082707884,0.0384842144746958,-0.40225823915144,1638,0.687546469703751
"ReactPed_StopSlow","Age_Adult","Phi",0.0136975601483757,-0.0347297978213911,0.0620607439330831,0.554422581351512,1638,0.579365362193136
"ReactPed_StopSlow","Age_Young_adult","Phi",-0.0256748701326774,-0.0739872520074733,0.0227577439969762,-1.03946146722721,1638,0.298743577448347
"ReactPed_StopSlow","Age_Middle_aged_adult","Phi",-0.0745257980431945,-0.122488268738837,-0.0262160376521518,-3.02463519973125,1638,0.00252804773096756
"ReactPed_StopSlow","Age_Older","Phi",-0.0475685003717687,-0.0957523598848952,0.000837759964658248,-1.92738430552436,1638,0.0541045052876822
"ReactPed_StopSlow","Age_Adult_of_unknown_age","Phi",0.181338330792471,0.134111168330857,0.22774362865433,7.46289250808971,1638,1.36728302777135e-13
"ReactPed_StopSlow","Gender_Male","Phi",-0.046558751581794,-0.0947495510831352,0.00184974847117745,-1.88638137661889,1638,0.0594203343754813
"ReactPed_StopSlow","Gender_Female","Phi",-0.0355864958975827,-0.083846398453253,0.0128399528178111,-1.44117707232325,1638,0.149725797516576
"ReactPed_StopSlow","Gender_Unknown","Phi",0.112810435673748,0.0647597256675441,0.160339232472548,4.59502012646789,1638,4.65828972671655e-06
"ReactPed_StopSlow","OC_Load","Phi",0.0128443020004543,-0.0355821515055881,0.0612105775454786,0.519880208084934,1638,0.603217319193514
"ReactPed_StopSlow","OC_StrWhe","Phi",-0.00616083422357663,-0.0545488985147913,0.0422560983885048,-0.249347325185824,1638,0.803123389881345
"ReactPed_StopSlow","OC_Stroller","Phi",0.00129184977495887,-0.0471154277818603,0.0496930737873045,0.0522840624830938,1638,0.958308727449447
"ReactPed_StopSlow","OC_Wheelchair","Phi",-0.014508467743478,-0.0628686481855368,0.0339196845004091,-0.587251602518361,1638,0.557115675435913
"ReactPed_StopSlow","OC_SkaSco","Phi",0.0026695228724475,-0.0457407189579135,0.0510672555181046,0.108041882446652,1638,0.913975701397218
"ReactPed_StopSlow","OC_Skateboard","Phi",0.00225422706391798,-0.0461551405005464,0.0506530314672556,0.0912337889861105,1638,0.927317982464746
"ReactPed_StopSlow","OC_Scooter","Phi",0.0124477961049941,-0.0359782131248666,0.0608154844946461,0.503828886536858,1638,0.614449379935048
"ReactPed_StopSlow","OC_Bicycle","Phi",0.0094814774582491,-0.0389407255526951,0.0578592546432456,0.383753622111657,1638,0.701210869447911
"ReactPed_StopSlow","OC_Distracted","Phi",0.00233567260127814,-0.0460738677329426,0.0507342681299733,0.0945300961409364,1638,0.924699638034134
"ReactPed_StopSlow","CWNum1","Phi",0.102745914418941,0.0546131934202514,0.150402243206553,4.18047912709885,1638,3.06265815764113e-05
"ReactPed_StopSlow","CWNum2","Phi",-0.102745914418941,-0.150402243206553,-0.0546131934202514,-4.18047912709885,1638,3.06265815764114e-05
"ReactPed_StopSlow","LocCross_Crosswalk","Phi",0.0368714788264149,-0.0115534724858787,0.0851238862591237,1.49328574390545,1638,0.135554992977226
"ReactPed_StopSlow","LocCross_Away","Phi",-0.0368714788264149,-0.0851238862591237,0.0115534724858787,-1.49328574390545,1638,0.135554992977226
"ReactPed_StopSlow","LocCross_Midblock","Phi",-0.0268517389970521,-0.0751583839796848,0.0215806416124069,-1.0871412855173,1638,0.277134319764489
"ReactPed_StopSlow","LocCross_Middle","Phi",-0.0262277540356334,-0.0745374573593971,0.0222047671116514,-1.06186052685077,1638,0.288455538185634
"ReactPed_StopSlow","CDirLeav","Phi",0.12839161825767,0.0804874933464087,0.175704000150412,5.2396586739182,1638,1.81740781051725e-07
"ReactPed_StopSlow","CDirAppr","Phi",-0.12839161825767,-0.175704000150412,-0.0804874933464087,-5.2396586739182,1638,1.81740781051725e-07
"ReactPed_StopSlow","ReactPed_Stop","Phi",0.918278770738961,0.910337741128998,0.925543906522676,93.8659731972234,1638,0
"ReactPed_StopSlow","ReactPed_Slow","Phi",0.368979374706578,0.326404696465534,0.410059953335214,16.0671485652905,1638,4.68583381108959e-54
"ReactPed_StopSlow","ReactPed_Spedup","Phi",-0.0463930800960089,-0.0945850089147831,0.00201577796357584,-1.87965450157633,1638,0.0603325564288526
"ReactPed_StopSlow","ReactPed_Ran","Phi",-0.0357575821562395,-0.084016495944936,0.0126686764419657,-1.44811454943482,1638,0.147776394506201
"ReactPed_StopSlow","ReactPed_Cdir","Phi",-0.034214112911357,-0.0824818451750253,0.0142137580294839,-1.38553204793737,1638,0.166078464703852
"ReactPed_StopSlow","RTQueue","Point-Biserial",-0.162051654571033,-0.208818017006656,-0.114545820841285,-6.64643983438416,1638,4.07662582082401e-11
"ReactPed_StopSlow","Loc_Stop_None","Phi",0.0699664012191476,0.0216353417545038,0.117971202253307,2.83865161710649,1638,0.00458633850160242
"ReactPed_StopSlow","Loc_Stop_Before","Phi",-0.0261942182282159,-0.0745040848604652,0.0222383094032799,-1.06050185862077,1638,0.289072688958095
"ReactPed_StopSlow","Loc_Stop_InBtwn","Phi",-0.060569285848547,-0.108655060603056,-0.0122007247498036,-2.45588203015418,1638,0.014157133548723
"ReactPed_StopSlow","Loc_Stop_Inside1","Phi",-0.0435263758954794,-0.0917374288822785,0.00488825437330353,-1.76327984157699,1638,0.0780397292459963
"ReactPed_StopSlow","Loc_Stop_Between","Phi",-0.039236960219379,-0.0874751553842151,0.00918481531459788,-1.58923041164091,1638,0.112201364758877
"ReactPed_StopSlow","Loc_Stop_Inside2","Phi",NA,NA,NA,NA,1638,NA
"ReactPed_StopSlow","ReactDrv_None","Phi",-0.0460018314259697,-0.0941964167813633,0.00240786150622661,-1.86376897456936,1638,0.0625329595949174
"ReactPed_StopSlow","ReactDrv_StopSlow","Phi",-0.0157678531383948,-0.0641232435781807,0.0326614064810164,-0.638239251987646,1638,0.52340716691293
"ReactPed_StopSlow","ReactDrv_Stop","Phi",-0.0503938961830476,-0.0985578171660176,-0.00199442978528459,-2.04214719509285,1638,0.0412967943654694
"ReactPed_StopSlow","ReactDrv_Slow","Phi",0.0286995465539978,-0.0197321964413912,0.0769969151736639,1.16201280485518,1638,0.245399547769213
"ReactPed_StopSlow","ReactDrv_Other","Phi",0.143113491055251,0.0953698162321689,0.190200245825275,5.8523622029364,1638,5.84181895623578e-09
"ReactPed_StopSlow","ReactDrv_Spedup","Phi",0.119440015660083,0.0714487591473379,0.166879547269038,4.86885581773119,1638,1.23065532059778e-06
"ReactPed_StopSlow","ReactDrv_Swerve","Phi",0.106591811884316,0.0584892561401688,0.154200544719687,4.338724786123,1638,1.520643950798e-05
"ReactPed_StopSlow","VehType2_Small","Phi",0.0341202347890182,-0.0143077267586412,0.0823884960314569,1.38172592967493,1638,0.167244287067034
"ReactPed_StopSlow","VehType1_Sedan","Phi",0.0359965809941706,-0.0124294072622882,0.0842541088170052,1.4578060671565,1638,0.145085697660167
"ReactPed_StopSlow","VehType1_Mcycle","Phi",-0.0162259198418749,-0.0645795301449927,0.0322037044783636,-0.656785343996412,1638,0.511411211187091
"ReactPed_StopSlow","VehType2_Medium","Phi",-0.0269554106995932,-0.0752615439266402,0.0214769429031803,-1.09134166826309,1638,0.275283069884615
"ReactPed_StopSlow","VehType1_SUV","Phi",0.0229937217621619,-0.0254389230266194,0.0713186757568701,0.93085290641775,1638,0.352066826246969
"ReactPed_StopSlow","VehType1_Truck","Phi",-0.0416953452753892,-0.0899182005641733,0.00672255379618682,-1.68897166095346,1638,0.0914151843744026
